,Unnamed: 0,Bus_Route,Direction,Route_Direction,Departure_Terminal,Departure_Time,Arrival_Terminal,Arrival_Time,Distance_km,Runtime_mins,fare
167,173,102,Inbound,102Inbound,Kabuga,2023-08-05 09:44:00.000000,Nyabugogo Taxi Park,2023-08-05 10:59:24.000000,24.90718346634164,75.4,517
168,174,102,Inbound,102Inbound,Kabuga,2023-08-05 10:00:00.000000,Nyabugogo Taxi Park,2023-08-05 11:15:24.000000,24.90718346634164,75.4,517
169,175,102,Inbound,102Inbound,Kabuga,2023-08-05 10:22:00.000000,Nyabugogo Taxi Park,2023-08-05 11:37:24.000000,24.90718346634164,75.4,517
170,176,102,Inbound,102Inbound,Kabuga,2023-08-05 10:44:00.000000,Nyabugogo Taxi Park,2023-08-05 11:59:24.000000,24.90718346634164,75.4,517
171,177,102,Inbound,102Inbound,Kabuga,2023-08-05 11:00:00.000000,Nyabugogo Taxi Park,2023-08-05 12:15:24.000000,24.90718346634164,75.4,517
172,178,102,Inbound,102Inbound,Kabuga,2023-08-05 11:22:00.000000,Nyabugogo Taxi Park,2023-08-05 12:37:24.000000,24.90718346634164,75.4,517
173,179,102,Inbound,102Inbound,Kabuga,2023-08-05 11:44:00.000000,Nyabugogo Taxi Park,2023-08-05 12:59:24.000000,24.90718346634164,75.4,517
174,180,102,Inbound,102Inbound,Kabuga,2023-08-05 12:00:00.000000,Nyabugogo Taxi Park,2023-08-05 13:15:24.000000,24.90718346634164,75.4,517
175,181,102,Inbound,102Inbound,Kabuga,2023-08-05 12:22:00.000000,Nyabugogo Taxi Park,2023-08-05 13:37:24.000000,24.90718346634164,75.4,517
176,182,102,Inbound,102Inbound,Kabuga,2023-08-05 12:44:00.000000,Nyabugogo Taxi Park,2023-08-05 13:59:24.000000,24.90718346634164,75.4,517
177,183,102,Inbound,102Inbound,Kabuga,2023-08-05 13:00:00.000000,Nyabugogo Taxi Park,2023-08-05 14:15:24.000000,24.90718346634164,75.4,517
178,184,102,Inbound,102Inbound,Kabuga,2023-08-05 13:22:00.000000,Nyabugogo Taxi Park,2023-08-05 14:37:24.000000,24.90718346634164,75.4,517
179,185,102,Inbound,102Inbound,Kabuga,2023-08-05 13:44:00.000000,Nyabugogo Taxi Park,2023-08-05 14:59:24.000000,24.90718346634164,75.4,517
180,186,102,Inbound,102Inbound,Kabuga,2023-08-05 14:00:00.000000,Nyabugogo Taxi Park,2023-08-05 15:15:24.000000,24.90718346634164,75.4,517
181,187,102,Inbound,102Inbound,Kabuga,2023-08-05 14:22:00.000000,Nyabugogo Taxi Park,2023-08-05 15:37:24.000000,24.90718346634164,75.4,517
182,188,102,Inbound,102Inbound,Kabuga,2023-08-05 14:44:00.000000,Nyabugogo Taxi Park,2023-08-05 15:59:24.000000,24.90718346634164,75.4,517
183,189,102,Inbound,102Inbound,Kabuga,2023-08-05 15:00:00.000000,Nyabugogo Taxi Park,2023-08-05 16:15:24.000000,24.90718346634164,75.4,517
184,190,102,Inbound,102Inbound,Kabuga,2023-08-05 15:22:00.000000,Nyabugogo Taxi Park,2023-08-05 16:37:24.000000,24.90718346634164,75.4,517
185,191,102,Inbound,102Inbound,Kabuga,2023-08-05 15:44:00.000000,Nyabugogo Taxi Park,2023-08-05 16:59:24.000000,24.90718346634164,75.4,517
186,192,102,Inbound,102Inbound,Kabuga,2023-08-05 16:00:00.000000,Nyabugogo Taxi Park,2023-08-05 17:15:24.000000,24.90718346634164,75.4,517
187,193,102,Inbound,102Inbound,Kabuga,2023-08-05 16:22:00.000000,Nyabugogo Taxi Park,2023-08-05 17:37:24.000000,24.90718346634164,75.4,517
188,194,102,Inbound,102Inbound,Kabuga,2023-08-05 16:44:00.000000,Nyabugogo Taxi Park,2023-08-05 17:59:24.000000,24.90718346634164,75.4,517
189,195,102,Inbound,102Inbound,Kabuga,2023-08-05 17:00:00.000000,Nyabugogo Taxi Park,2023-08-05 18:15:24.000000,24.90718346634164,75.4,517
190,196,102,Inbound,102Inbound,Kabuga,2023-08-05 17:22:00.000000,Nyabugogo Taxi Park,2023-08-05 18:37:24.000000,24.90718346634164,75.4,517
191,197,102,Inbound,102Inbound,Kabuga,2023-08-05 17:44:00.000000,Nyabugogo Taxi Park,2023-08-05 18:59:24.000000,24.90718346634164,75.4,517
192,198,102,Inbound,102Inbound,Kabuga,2023-08-05 18:00:00.000000,Nyabugogo Taxi Park,2023-08-05 19:15:24.000000,24.90718346634164,75.4,517
193,199,102,Inbound,102Inbound,Kabuga,2023-08-05 18:22:00.000000,Nyabugogo Taxi Park,2023-08-05 19:37:24.000000,24.90718346634164,75.4,517
194,200,102,Inbound,102Inbound,Kabuga,2023-08-05 18:44:00.000000,Nyabugogo Taxi Park,2023-08-05 19:59:24.000000,24.90718346634164,75.4,517
195,201,102,Inbound,102Inbound,Kabuga,2023-08-05 19:00:00.000000,Nyabugogo Taxi Park,2023-08-05 20:15:24.000000,24.90718346634164,75.4,517
196,202,102,Inbound,102Inbound,Kabuga,2023-08-05 19:22:00.000000,Nyabugogo Taxi Park,2023-08-05 20:37:24.000000,24.90718346634164,75.4,517
197,203,102,Inbound,102Inbound,Kabuga,2023-08-05 19:44:00.000000,Nyabugogo Taxi Park,2023-08-05 20:59:24.000000,24.90718346634164,75.4,517
198,204,102,Inbound,102Inbound,Kabuga,2023-08-05 20:00:00.000000,Nyabugogo Taxi Park,2023-08-05 21:15:24.000000,24.90718346634164,75.4,517
199,205,102,Inbound,102Inbound,Kabuga,2023-08-05 20:22:00.000000,Nyabugogo Taxi Park,2023-08-05 21:37:24.000000,24.90718346634164,75.4,517
200,206,102,Inbound,102Inbound,Kabuga,2023-08-05 20:44:00.000000,Nyabugogo Taxi Park,2023-08-05 21:59:24.000000,24.90718346634164,75.4,517
201,207,102,Inbound,102Inbound,Kabuga,2023-08-05 21:00:00.000000,Nyabugogo Taxi Park,2023-08-05 22:15:24.000000,24.90718346634164,75.4,517
202,208,102,Inbound,102Inbound,Kabuga,2023-08-05 21:22:00.000000,Nyabugogo Taxi Park,2023-08-05 22:37:24.000000,24.90718346634164,75.4,517
203,209,102,Inbound,102Inbound,Kabuga,2023-08-05 21:44:00.000000,Nyabugogo Taxi Park,2023-08-05 22:59:24.000000,24.90718346634164,75.4,517
204,210,102,Inbound,102Inbound,Kabuga,2023-08-05 22:00:00.000000,Nyabugogo Taxi Park,2023-08-05 23:15:24.000000,24.90718346634164,75.4,517
205,211,102,Inbound,102Inbound,Kabuga,2023-08-05 22:22:00.000000,Nyabugogo Taxi Park,2023-08-05 23:37:24.000000,24.90718346634164,75.4,517
206,212,102,Inbound,102Inbound,Kabuga,2023-08-05 22:44:00.000000,Nyabugogo Taxi Park,2023-08-05 23:59:24.000000,24.90718346634164,75.4,517
207,213,102,Inbound,102Inbound,Kabuga,2023-08-05 23:00:00.000000,Nyabugogo Taxi Park,2023-08-06 00:15:24.000000,24.90718346634164,75.4,517
208,216,103,Outbound,103Outbound,CBD,2023-08-05 06:00:00.000000,Rubilizi,2023-08-05 06:50:06.000000,13.23486383472386,50.1,341
209,217,103,Outbound,103Outbound,CBD,2023-08-05 06:30:00.000000,Rubilizi,2023-08-05 07:20:06.000000,13.23486383472386,50.1,341
210,218,103,Outbound,103Outbound,CBD,2023-08-05 07:00:00.000000,Rubilizi,2023-08-05 07:50:06.000000,13.23486383472386,50.1,341
211,219,103,Outbound,103Outbound,CBD,2023-08-05 07:30:00.000000,Rubilizi,2023-08-05 08:20:06.000000,13.23486383472386,50.1,341
212,220,103,Outbound,103Outbound,CBD,2023-08-05 08:00:00.000000,Rubilizi,2023-08-05 08:50:06.000000,13.23486383472386,50.1,341
213,221,103,Outbound,103Outbound,CBD,2023-08-05 08:30:00.000000,Rubilizi,2023-08-05 09:20:06.000000,13.23486383472386,50.1,341
214,222,103,Outbound,103Outbound,CBD,2023-08-05 09:00:00.000000,Rubilizi,2023-08-05 09:50:06.000000,13.23486383472386,50.1,341
215,223,103,Outbound,103Outbound,CBD,2023-08-05 09:30:00.000000,Rubilizi,2023-08-05 10:20:06.000000,13.23486383472386,50.1,341
216,224,103,Outbound,103Outbound,CBD,2023-08-05 10:00:00.000000,Rubilizi,2023-08-05 10:50:06.000000,13.23486383472386,50.1,341
217,225,103,Outbound,103Outbound,CBD,2023-08-05 10:30:00.000000,Rubilizi,2023-08-05 11:20:06.000000,13.23486383472386,50.1,341
218,226,103,Outbound,103Outbound,CBD,2023-08-05 11:00:00.000000,Rubilizi,2023-08-05 11:50:06.000000,13.23486383472386,50.1,341
219,227,103,Outbound,103Outbound,CBD,2023-08-05 11:30:00.000000,Rubilizi,2023-08-05 12:20:06.000000,13.23486383472386,50.1,341
220,228,103,Outbound,103Outbound,CBD,2023-08-05 12:00:00.000000,Rubilizi,2023-08-05 12:50:06.000000,13.23486383472386,50.1,341
221,229,103,Outbound,103Outbound,CBD,2023-08-05 12:30:00.000000,Rubilizi,2023-08-05 13:20:06.000000,13.23486383472386,50.1,341
222,230,103,Outbound,103Outbound,CBD,2023-08-05 13:00:00.000000,Rubilizi,2023-08-05 13:50:06.000000,13.23486383472386,50.1,341
223,231,103,Outbound,103Outbound,CBD,2023-08-05 13:30:00.000000,Rubilizi,2023-08-05 14:20:06.000000,13.23486383472386,50.1,341
224,232,103,Outbound,103Outbound,CBD,2023-08-05 14:00:00.000000,Rubilizi,2023-08-05 14:50:06.000000,13.23486383472386,50.1,341
225,233,103,Outbound,103Outbound,CBD,2023-08-05 14:30:00.000000,Rubilizi,2023-08-05 15:20:06.000000,13.23486383472386,50.1,341
226,234,103,Outbound,103Outbound,CBD,2023-08-05 15:00:00.000000,Rubilizi,2023-08-05 15:50:06.000000,13.23486383472386,50.1,341
227,235,103,Outbound,103Outbound,CBD,2023-08-05 15:30:00.000000,Rubilizi,2023-08-05 16:20:06.000000,13.23486383472386,50.1,341
228,236,103,Outbound,103Outbound,CBD,2023-08-05 16:00:00.000000,Rubilizi,2023-08-05 16:50:06.000000,13.23486383472386,50.1,341
229,237,103,Outbound,103Outbound,CBD,2023-08-05 16:30:00.000000,Rubilizi,2023-08-05 17:20:06.000000,13.23486383472386,50.1,341
230,238,103,Outbound,103Outbound,CBD,2023-08-05 17:00:00.000000,Rubilizi,2023-08-05 17:50:06.000000,13.23486383472386,50.1,341
231,239,103,Outbound,103Outbound,CBD,2023-08-05 17:30:00.000000,Rubilizi,2023-08-05 18:20:06.000000,13.23486383472386,50.1,341
232,240,103,Outbound,103Outbound,CBD,2023-08-05 18:00:00.000000,Rubilizi,2023-08-05 18:50:06.000000,13.23486383472386,50.1,341
233,241,103,Outbound,103Outbound,CBD,2023-08-05 18:30:00.000000,Rubilizi,2023-08-05 19:20:06.000000,13.23486383472386,50.1,341
234,242,103,Outbound,103Outbound,CBD,2023-08-05 19:00:00.000000,Rubilizi,2023-08-05 19:50:06.000000,13.23486383472386,50.1,341
235,243,103,Outbound,103Outbound,CBD,2023-08-05 19:30:00.000000,Rubilizi,2023-08-05 20:20:06.000000,13.23486383472386,50.1,341
236,244,103,Outbound,103Outbound,CBD,2023-08-05 20:00:00.000000,Rubilizi,2023-08-05 20:50:06.000000,13.23486383472386,50.1,341
237,245,103,Outbound,103Outbound,CBD,2023-08-05 20:30:00.000000,Rubilizi,2023-08-05 21:20:06.000000,13.23486383472386,50.1,341
238,246,103,Outbound,103Outbound,CBD,2023-08-05 21:00:00.000000,Rubilizi,2023-08-05 21:50:06.000000,13.23486383472386,50.1,341
239,247,103,Outbound,103Outbound,CBD,2023-08-05 21:30:00.000000,Rubilizi,2023-08-05 22:20:06.000000,13.23486383472386,50.1,341
240,248,103,Outbound,103Outbound,CBD,2023-08-05 22:00:00.000000,Rubilizi,2023-08-05 22:50:06.000000,13.23486383472386,50.1,341
241,249,103,Outbound,103Outbound,CBD,2023-08-05 22:30:00.000000,Rubilizi,2023-08-05 23:20:06.000000,13.23486383472386,50.1,341
242,250,103,Outbound,103Outbound,CBD,2023-08-05 23:00:00.000000,Rubilizi,2023-08-05 23:50:06.000000,13.23486383472386,50.1,341
243,252,103,Inbound,103Inbound,Rubilizi,2023-08-05 06:00:00.000000,CBD,2023-08-05 06:52:31.000000,17.666992393427584,52.516666666666666,341
244,253,103,Inbound,103Inbound,Rubilizi,2023-08-05 06:30:00.000000,CBD,2023-08-05 07:22:31.000000,17.666992393427584,52.516666666666666,341
245,254,103,Inbound,103Inbound,Rubilizi,2023-08-05 07:00:00.000000,CBD,2023-08-05 07:52:31.000000,17.666992393427584,52.516666666666666,341
246,255,103,Inbound,103Inbound,Rubilizi,2023-08-05 07:30:00.000000,CBD,2023-08-05 08:22:31.000000,17.666992393427584,52.516666666666666,341
247,256,103,Inbound,103Inbound,Rubilizi,2023-08-05 08:00:00.000000,CBD,2023-08-05 08:52:31.000000,17.666992393427584,52.516666666666666,341
248,257,103,Inbound,103Inbound,Rubilizi,2023-08-05 08:30:00.000000,CBD,2023-08-05 09:22:31.000000,17.666992393427584,52.516666666666666,341
249,258,103,Inbound,103Inbound,Rubilizi,2023-08-05 09:00:00.000000,CBD,2023-08-05 09:52:31.000000,17.666992393427584,52.516666666666666,341
250,259,103,Inbound,103Inbound,Rubilizi,2023-08-05 09:30:00.000000,CBD,2023-08-05 10:22:31.000000,17.666992393427584,52.516666666666666,341
251,260,103,Inbound,103Inbound,Rubilizi,2023-08-05 10:00:00.000000,CBD,2023-08-05 10:52:31.000000,17.666992393427584,52.516666666666666,341
252,261,103,Inbound,103Inbound,Rubilizi,2023-08-05 10:30:00.000000,CBD,2023-08-05 11:22:31.000000,17.666992393427584,52.516666666666666,341
253,262,103,Inbound,103Inbound,Rubilizi,2023-08-05 11:00:00.000000,CBD,2023-08-05 11:52:31.000000,17.666992393427584,52.516666666666666,341
254,263,103,Inbound,103Inbound,Rubilizi,2023-08-05 11:30:00.000000,CBD,2023-08-05 12:22:31.000000,17.666992393427584,52.516666666666666,341
255,264,103,Inbound,103Inbound,Rubilizi,2023-08-05 12:00:00.000000,CBD,2023-08-05 12:52:31.000000,17.666992393427584,52.516666666666666,341
256,265,103,Inbound,103Inbound,Rubilizi,2023-08-05 12:30:00.000000,CBD,2023-08-05 13:22:31.000000,17.666992393427584,52.516666666666666,341
257,266,103,Inbound,103Inbound,Rubilizi,2023-08-05 13:00:00.000000,CBD,2023-08-05 13:52:31.000000,17.666992393427584,52.516666666666666,341
258,267,103,Inbound,103Inbound,Rubilizi,2023-08-05 13:30:00.000000,CBD,2023-08-05 14:22:31.000000,17.666992393427584,52.516666666666666,341
259,268,103,Inbound,103Inbound,Rubilizi,2023-08-05 14:00:00.000000,CBD,2023-08-05 14:52:31.000000,17.666992393427584,52.516666666666666,341
260,269,103,Inbound,103Inbound,Rubilizi,2023-08-05 14:30:00.000000,CBD,2023-08-05 15:22:31.000000,17.666992393427584,52.516666666666666,341
261,270,103,Inbound,103Inbound,Rubilizi,2023-08-05 15:00:00.000000,CBD,2023-08-05 15:52:31.000000,17.666992393427584,52.516666666666666,341
262,271,103,Inbound,103Inbound,Rubilizi,2023-08-05 15:30:00.000000,CBD,2023-08-05 16:22:31.000000,17.666992393427584,52.516666666666666,341
263,272,103,Inbound,103Inbound,Rubilizi,2023-08-05 16:00:00.000000,CBD,2023-08-05 16:52:31.000000,17.666992393427584,52.516666666666666,341
264,273,103,Inbound,103Inbound,Rubilizi,2023-08-05 16:30:00.000000,CBD,2023-08-05 17:22:31.000000,17.666992393427584,52.516666666666666,341
265,274,103,Inbound,103Inbound,Rubilizi,2023-08-05 17:00:00.000000,CBD,2023-08-05 17:52:31.000000,17.666992393427584,52.516666666666666,341
266,275,103,Inbound,103Inbound,Rubilizi,2023-08-05 17:30:00.000000,CBD,2023-08-05 18:22:31.000000,17.666992393427584,52.516666666666666,341
267,276,103,Inbound,103Inbound,Rubilizi,2023-08-05 18:00:00.000000,CBD,2023-08-05 18:52:31.000000,17.666992393427584,52.516666666666666,341
268,277,103,Inbound,103Inbound,Rubilizi,2023-08-05 18:30:00.000000,CBD,2023-08-05 19:22:31.000000,17.666992393427584,52.516666666666666,341
269,278,103,Inbound,103Inbound,Rubilizi,2023-08-05 19:00:00.000000,CBD,2023-08-05 19:52:31.000000,17.666992393427584,52.516666666666666,341
270,279,103,Inbound,103Inbound,Rubilizi,2023-08-05 19:30:00.000000,CBD,2023-08-05 20:22:31.000000,17.666992393427584,52.516666666666666,341
271,280,103,Inbound,103Inbound,Rubilizi,2023-08-05 20:00:00.000000,CBD,2023-08-05 20:52:31.000000,17.666992393427584,52.516666666666666,341
272,281,103,Inbound,103Inbound,Rubilizi,2023-08-05 20:30:00.000000,CBD,2023-08-05 21:22:31.000000,17.666992393427584,52.516666666666666,341
273,282,103,Inbound,103Inbound,Rubilizi,2023-08-05 21:00:00.000000,CBD,2023-08-05 21:52:31.000000,17.666992393427584,52.516666666666666,341
274,283,103,Inbound,103Inbound,Rubilizi,2023-08-05 21:30:00.000000,CBD,2023-08-05 22:22:31.000000,17.666992393427584,52.516666666666666,341
275,284,103,Inbound,103Inbound,Rubilizi,2023-08-05 22:00:00.000000,CBD,2023-08-05 22:52:31.000000,17.666992393427584,52.516666666666666,341
276,285,103,Inbound,103Inbound,Rubilizi,2023-08-05 22:30:00.000000,CBD,2023-08-05 23:22:31.000000,17.666992393427584,52.516666666666666,341
277,286,103,Inbound,103Inbound,Rubilizi,2023-08-05 23:00:00.000000,CBD,2023-08-05 23:52:31.000000,17.666992393427584,52.516666666666666,341
278,288,104,Outbound,104Outbound,CBD,2023-08-05 06:00:00.000000,Kibaya,2023-08-05 06:50:29.500000,17.216170530872226,50.49166666666667,363
279,289,104,Outbound,104Outbound,CBD,2023-08-05 06:25:00.000000,Kibaya,2023-08-05 07:15:29.500000,17.216170530872226,50.49166666666667,363
280,290,104,Outbound,104Outbound,CBD,2023-08-05 07:00:00.000000,Kibaya,2023-08-05 07:50:29.500000,17.216170530872226,50.49166666666667,363
281,291,104,Outbound,104Outbound,CBD,2023-08-05 07:25:00.000000,Kibaya,2023-08-05 08:15:29.500000,17.216170530872226,50.49166666666667,363
282,292,104,Outbound,104Outbound,CBD,2023-08-05 08:00:00.000000,Kibaya,2023-08-05 08:50:29.500000,17.216170530872226,50.49166666666667,363
283,293,104,Outbound,104Outbound,CBD,2023-08-05 08:25:00.000000,Kibaya,2023-08-05 09:15:29.500000,17.216170530872226,50.49166666666667,363
284,294,104,Outbound,104Outbound,CBD,2023-08-05 09:00:00.000000,Kibaya,2023-08-05 09:50:29.500000,17.216170530872226,50.49166666666667,363
285,295,104,Outbound,104Outbound,CBD,2023-08-05 09:25:00.000000,Kibaya,2023-08-05 10:15:29.500000,17.216170530872226,50.49166666666667,363
286,296,104,Outbound,104Outbound,CBD,2023-08-05 10:00:00.000000,Kibaya,2023-08-05 10:50:29.500000,17.216170530872226,50.49166666666667,363
287,297,104,Outbound,104Outbound,CBD,2023-08-05 10:25:00.000000,Kibaya,2023-08-05 11:15:29.500000,17.216170530872226,50.49166666666667,363
288,298,104,Outbound,104Outbound,CBD,2023-08-05 11:00:00.000000,Kibaya,2023-08-05 11:50:29.500000,17.216170530872226,50.49166666666667,363
289,299,104,Outbound,104Outbound,CBD,2023-08-05 11:25:00.000000,Kibaya,2023-08-05 12:15:29.500000,17.216170530872226,50.49166666666667,363
290,300,104,Outbound,104Outbound,CBD,2023-08-05 12:00:00.000000,Kibaya,2023-08-05 12:50:29.500000,17.216170530872226,50.49166666666667,363
291,301,104,Outbound,104Outbound,CBD,2023-08-05 12:25:00.000000,Kibaya,2023-08-05 13:15:29.500000,17.216170530872226,50.49166666666667,363
292,302,104,Outbound,104Outbound,CBD,2023-08-05 13:00:00.000000,Kibaya,2023-08-05 13:50:29.500000,17.216170530872226,50.49166666666667,363
293,303,104,Outbound,104Outbound,CBD,2023-08-05 13:25:00.000000,Kibaya,2023-08-05 14:15:29.500000,17.216170530872226,50.49166666666667,363
294,304,104,Outbound,104Outbound,CBD,2023-08-05 14:00:00.000000,Kibaya,2023-08-05 14:50:29.500000,17.216170530872226,50.49166666666667,363
295,305,104,Outbound,104Outbound,CBD,2023-08-05 14:25:00.000000,Kibaya,2023-08-05 15:15:29.500000,17.216170530872226,50.49166666666667,363
296,306,104,Outbound,104Outbound,CBD,2023-08-05 15:00:00.000000,Kibaya,2023-08-05 15:50:29.500000,17.216170530872226,50.49166666666667,363
297,307,104,Outbound,104Outbound,CBD,2023-08-05 15:25:00.000000,Kibaya,2023-08-05 16:15:29.500000,17.216170530872226,50.49166666666667,363
298,308,104,Outbound,104Outbound,CBD,2023-08-05 16:00:00.000000,Kibaya,2023-08-05 16:50:29.500000,17.216170530872226,50.49166666666667,363
299,309,104,Outbound,104Outbound,CBD,2023-08-05 16:25:00.000000,Kibaya,2023-08-05 17:15:29.500000,17.216170530872226,50.49166666666667,363
300,310,104,Outbound,104Outbound,CBD,2023-08-05 17:00:00.000000,Kibaya,2023-08-05 17:50:29.500000,17.216170530872226,50.49166666666667,363
301,311,104,Outbound,104Outbound,CBD,2023-08-05 17:25:00.000000,Kibaya,2023-08-05 18:15:29.500000,17.216170530872226,50.49166666666667,363
302,312,104,Outbound,104Outbound,CBD,2023-08-05 18:00:00.000000,Kibaya,2023-08-05 18:50:29.500000,17.216170530872226,50.49166666666667,363
303,313,104,Outbound,104Outbound,CBD,2023-08-05 18:25:00.000000,Kibaya,2023-08-05 19:15:29.500000,17.216170530872226,50.49166666666667,363
304,314,104,Outbound,104Outbound,CBD,2023-08-05 19:00:00.000000,Kibaya,2023-08-05 19:50:29.500000,17.216170530872226,50.49166666666667,363
305,315,104,Outbound,104Outbound,CBD,2023-08-05 19:25:00.000000,Kibaya,2023-08-05 20:15:29.500000,17.216170530872226,50.49166666666667,363
306,316,104,Outbound,104Outbound,CBD,2023-08-05 20:00:00.000000,Kibaya,2023-08-05 20:50:29.500000,17.216170530872226,50.49166666666667,363
307,317,104,Outbound,104Outbound,CBD,2023-08-05 20:25:00.000000,Kibaya,2023-08-05 21:15:29.500000,17.216170530872226,50.49166666666667,363
308,318,104,Outbound,104Outbound,CBD,2023-08-05 21:00:00.000000,Kibaya,2023-08-05 21:50:29.500000,17.216170530872226,50.49166666666667,363
309,319,104,Outbound,104Outbound,CBD,2023-08-05 21:25:00.000000,Kibaya,2023-08-05 22:15:29.500000,17.216170530872226,50.49166666666667,363
310,320,104,Outbound,104Outbound,CBD,2023-08-05 22:00:00.000000,Kibaya,2023-08-05 22:50:29.500000,17.216170530872226,50.49166666666667,363
311,321,104,Outbound,104Outbound,CBD,2023-08-05 22:25:00.000000,Kibaya,2023-08-05 23:15:29.500000,17.216170530872226,50.49166666666667,363
312,322,104,Outbound,104Outbound,CBD,2023-08-05 23:00:00.000000,Kibaya,2023-08-05 23:50:29.500000,17.216170530872226,50.49166666666667,363
